"Date","Price","Open","High","Low","Vol.","Change %"
"11/23/2017","168.39","168.47","168.73","167.91","","-0.24%"
"11/22/2017","168.80","170.49","170.66","168.80","","-1.12%"
"11/21/2017","170.71","169.32","170.95","168.82","","0.82%"
"11/20/2017","169.32","168.36","169.51","167.98","","0.28%"
"11/17/2017","168.84","170.28","170.31","168.50","","-0.87%"
"11/16/2017","170.32","169.72","170.60","169.20","","0.67%"
"11/15/2017","169.18","169.46","169.46","167.83","","-0.17%"
"11/14/2017","169.46","169.40","170.16","169.04","","0.05%"
"11/13/2017","169.38","170.12","170.12","168.23","","-0.43%"
"11/10/2017","170.12","171.06","171.20","170.02","","-0.53%"
"11/09/2017","171.03","173.10","173.10","170.93","","-1.22%"
"11/08/2017","173.14","174.17","174.32","172.46","","-0.55%"
"11/07/2017","174.09","175.34","175.34","174.06","","-0.48%"
"11/06/2017","174.93","175.56","175.70","174.51","","-0.22%"
"11/03/2017","175.32","174.88","175.35","174.82","","0.44%"
"11/02/2017","174.55","174.51","174.75","173.88","","0.02%"
"11/01/2017","174.51","174.89","175.38","174.51","","0.07%"
"10/31/2017","174.38","173.61","174.62","173.61","","0.55%"
"10/30/2017","173.43","173.94","174.06","173.30","","-0.30%"
"10/27/2017","173.95","173.12","173.95","173.12","","0.63%"
"10/26/2017","172.86","171.07","172.87","170.93","","0.73%"
"10/25/2017","171.61","171.67","172.31","171.04","","-0.11%"
"10/24/2017","171.80","172.72","172.89","171.23","","-0.58%"
"10/23/2017","172.80","173.11","173.56","172.71","","-0.25%"
"10/20/2017","173.23","171.48","173.56","171.48","","1.08%"
"10/19/2017","171.38","171.36","171.56","170.44","","0.01%"
"10/18/2017","171.37","170.64","171.68","170.22","","0.52%"
"10/17/2017","170.49","170.75","170.97","170.37","","-0.15%"
"10/16/2017","170.74","171.31","171.35","170.69","","-0.29%"
"10/13/2017","171.24","171.01","171.43","170.74","","0.06%"
"10/12/2017","171.13","170.72","171.53","170.40","","0.26%"
"10/11/2017","170.69","171.10","171.10","170.42","","-0.16%"
"10/10/2017","170.97","171.24","171.58","170.80","","-0.19%"
"10/09/2017","171.30","171.47","171.91","171.24","","0.06%"
"10/06/2017","171.19","172.10","172.10","170.96","","-0.48%"
"10/05/2017","172.01","171.52","172.17","171.38","","0.13%"
"10/04/2017","171.78","171.86","171.86","171.26","","0.04%"
"10/03/2017","171.71","171.14","171.78","170.98","","0.50%"
"10/02/2017","170.86","170.77","170.93","170.39","","0.21%"
"09/29/2017","170.50","169.14","170.50","168.82","","0.83%"
"09/28/2017","169.10","168.88","169.14","168.31","","0.23%"
"09/27/2017","168.71","167.97","168.98","167.83","","0.63%"
"09/26/2017","167.65","167.33","167.92","167.02","","0.23%"
"09/25/2017","167.27","167.01","167.64","166.76","","0.16%"
"09/22/2017","167.00","166.42","167.02","166.12","","0.26%"
"09/21/2017","166.56","166.01","166.66","165.70","","0.56%"
"09/20/2017","165.63","165.47","165.86","165.36","","0.03%"
"09/19/2017","165.58","165.33","165.81","165.32","","0.11%"
"09/18/2017","165.40","165.07","165.63","165.04","","0.29%"
"09/15/2017","164.92","165.72","166.12","164.83","","-0.49%"
"09/14/2017","165.74","164.90","165.74","164.82","","0.48%"
"09/13/2017","164.95","164.85","164.96","164.46","","0.09%"
"09/12/2017","164.80","164.11","164.89","164.11","","0.42%"
"09/11/2017","164.11","163.14","164.24","163.14","","1.18%"
"09/08/2017","162.19","161.86","162.30","161.48","","0.04%"
"09/07/2017","162.13","161.36","162.18","160.56","","0.81%"
"09/06/2017","160.82","160.84","161.17","160.23","","-0.40%"
"09/05/2017","161.46","162.03","162.39","161.42","","-0.27%"
"09/04/2017","161.90","162.61","162.61","161.51","","-0.49%"
"09/01/2017","162.69","162.22","162.91","162.22","","0.80%"
"08/31/2017","161.40","160.50","161.67","160.50","","0.77%"
"08/30/2017","160.17","159.78","160.31","159.48","","0.88%"
"08/29/2017","158.77","159.40","159.40","158.33","","-1.02%"
"08/28/2017","160.41","160.70","161.06","160.13","","-0.51%"
"08/25/2017","161.23","161.07","162.24","160.70","","0.34%"
"08/24/2017","160.68","161.52","161.76","160.68","","-0.41%"
"08/23/2017","161.34","161.38","161.78","161.10","","-0.13%"
"08/22/2017","161.55","160.57","161.55","160.32","","1.20%"
"08/21/2017","159.64","159.67","160.10","159.20","","-0.45%"
"08/18/2017","160.36","160.17","160.39","159.70","","-0.66%"
"08/17/2017","161.43","162.52","162.56","161.30","","-0.67%"
"08/16/2017","162.52","162.15","162.86","162.07","","0.51%"
"08/15/2017","161.70","163.22","163.48","161.64","","-0.74%"
"08/14/2017","162.91","162.19","163.04","162.18","","1.03%"
"08/11/2017","161.25","163.03","163.03","160.85","","-1.09%"
"08/10/2017","163.03","164.64","164.64","163.03","","-1.08%"
"08/09/2017","164.81","164.80","164.96","164.04","","-0.66%"
"08/08/2017","165.91","165.09","166.07","165.09","","0.32%"
"08/07/2017","165.38","164.99","165.70","164.80","","0.14%"
"08/04/2017","165.15","164.07","165.43","163.48","","0.77%"
"08/03/2017","163.89","163.89","164.55","163.47","","-0.16%"
"08/02/2017","164.16","164.90","165.07","163.81","","-0.20%"
"08/01/2017","164.49","162.98","164.78","162.98","","1.16%"
"07/31/2017","162.60","163.33","163.72","162.60","","-0.47%"
"07/28/2017","163.37","164.58","164.58","162.89","","-0.90%"
"07/27/2017","164.85","165.07","165.70","164.81","","-0.34%"
"07/26/2017","165.42","164.04","165.57","164.04","","0.65%"
"07/25/2017","164.35","164.31","164.94","164.31","","0.06%"
"07/24/2017","164.25","165.71","165.85","164.25","","-0.88%"
"07/21/2017","165.70","167.02","167.18","164.97","","-0.97%"
"07/20/2017","167.32","167.87","168.62","166.83","","-0.64%"
"07/19/2017","168.39","168.81","168.81","166.67","","0.21%"
"07/18/2017","168.04","170.43","170.43","167.72","","-1.69%"
"07/17/2017","170.92","171.47","171.79","169.88","","-0.24%"
"07/14/2017","171.33","171.15","171.52","170.75","","0.26%"
"07/13/2017","170.88","171.68","171.68","170.69","","-0.42%"
"07/12/2017","171.60","169.06","171.60","169.06","","1.73%"
"07/11/2017","168.69","169.52","169.89","168.68","","-0.37%"
"07/10/2017","169.32","169.16","169.56","168.96","","0.46%"
"07/07/2017","168.54","168.77","168.78","168.19","","-0.12%"
"07/06/2017","168.74","169.58","169.73","167.79","","-0.56%"
"07/05/2017","169.69","168.87","169.82","168.34","","0.35%"
"07/04/2017","169.09","168.99","169.51","168.88","","-0.36%"
"07/03/2017","169.70","168.39","169.77","168.39","","1.25%"
"06/30/2017","167.61","168.36","169.16","167.61","","-0.42%"
"06/29/2017","168.31","171.34","171.61","168.26","","-1.32%"
"06/28/2017","170.57","170.23","170.57","168.90","","-0.04%"
"06/27/2017","170.63","172.13","172.13","170.63","","-1.00%"
"06/26/2017","172.36","172.91","173.66","172.21","","-0.24%"
"06/22/2017","172.77","172.31","172.77","171.73","","0.27%"
"06/21/2017","172.30","172.66","172.66","171.38","","-0.36%"
"06/20/2017","172.92","173.74","174.03","172.92","","-0.35%"
"06/19/2017","173.52","172.90","173.71","172.85","","0.87%"
"06/16/2017","172.02","170.98","172.02","170.98","","0.87%"
"06/15/2017","170.54","171.78","171.78","169.83","","-0.95%"
"06/14/2017","172.18","172.71","173.95","172.09","","-0.09%"
"06/13/2017","172.34","171.41","172.72","171.41","","0.75%"
"06/12/2017","171.06","172.44","172.44","167.21","","-1.10%"
"06/09/2017","172.97","171.63","173.11","171.63","","0.70%"
"06/08/2017","171.77","171.92","172.80","171.58","","-0.09%"
"06/07/2017","171.93","171.29","172.58","171.07","","0.20%"
"06/05/2017","171.58","172.42","172.64","171.58","","-0.44%"
"06/02/2017","172.33","172.18","172.94","172.18","","0.45%"
"06/01/2017","171.55","170.96","172.05","170.85","","0.25%"
"05/31/2017","171.12","171.20","172.02","170.77","","0.01%"
"05/30/2017","171.11","169.68","171.11","169.43","","0.54%"
"05/29/2017","170.19","170.63","170.66","170.02","","-0.32%"
"05/26/2017","170.73","170.68","170.86","169.83","","-0.03%"
"05/24/2017","170.78","170.42","170.82","170.26","","-0.01%"
"05/23/2017","170.80","169.67","170.80","169.67","","0.68%"
"05/22/2017","169.64","169.89","170.24","169.44","","0.04%"
"05/19/2017","169.58","168.28","169.79","168.28","","0.86%"
"05/18/2017","168.14","169.01","169.60","167.01","","-1.00%"
"05/17/2017","169.84","171.53","171.84","169.52","","-1.47%"
"05/16/2017","172.38","172.13","172.76","171.94","","0.16%"
"05/15/2017","172.10","172.16","172.22","171.60","","0.14%"
"05/12/2017","171.86","172.00","172.08","171.33","","0.10%"
"05/11/2017","171.68","172.07","172.18","171.30","","-0.30%"
"05/10/2017","172.20","172.25","172.31","171.55","","-0.26%"
"05/09/2017","172.65","171.47","172.79","171.47","","0.84%"
"05/08/2017","171.21","171.54","171.57","170.24","","-0.12%"
"05/05/2017","171.42","170.69","171.42","170.40","","0.23%"
"05/04/2017","171.03","170.67","171.11","170.34","","0.33%"
"05/03/2017","170.47","170.57","170.57","169.71","","-0.16%"
"05/02/2017","170.75","170.00","170.75","169.60","","0.65%"
"04/28/2017","169.64","169.06","169.64","168.82","","0.49%"
"04/27/2017","168.81","168.85","169.04","168.51","","-0.18%"
"04/26/2017","169.11","168.35","169.11","167.89","","0.36%"
"04/25/2017","168.51","167.45","168.82","167.45","","0.72%"
"04/24/2017","167.31","166.16","167.31","165.78","","2.01%"
"04/21/2017","164.02","163.86","164.45","163.60","","0.21%"
"04/20/2017","163.68","163.02","163.84","162.94","","0.18%"
"04/19/2017","163.39","162.29","163.79","162.25","","0.54%"
"04/18/2017","162.52","163.95","163.98","161.97","","-0.70%"
"04/13/2017","163.66","163.57","163.87","163.27","","-0.09%"
"04/12/2017","163.80","163.45","164.52","163.45","","0.39%"
"04/11/2017","163.16","163.00","163.81","162.68","","-0.15%"
"04/10/2017","163.40","163.00","163.40","162.80","","0.18%"
"04/07/2017","163.10","161.69","163.10","161.49","","0.40%"
"04/06/2017","162.45","160.94","162.45","160.55","","0.35%"
"04/05/2017","161.88","162.33","162.63","161.81","","-0.26%"
"04/04/2017","162.31","162.52","163.18","161.99","","-0.13%"
"04/03/2017","162.52","164.17","164.17","162.44","","-0.87%"
"03/31/2017","163.94","163.24","164.11","162.27","","0.40%"
"03/30/2017","163.28","163.01","163.28","162.20","","0.05%"
"03/29/2017","163.20","162.66","163.23","162.41","","0.39%"
"03/28/2017","162.57","162.11","162.63","161.30","","0.37%"
"03/27/2017","161.97","161.69","162.00","160.44","","-0.37%"
"03/24/2017","162.57","162.63","162.90","161.98","","-0.19%"
"03/23/2017","162.88","161.20","162.88","160.98","","1.10%"
"03/22/2017","161.10","161.23","161.23","159.98","","-0.60%"
"03/21/2017","162.07","163.55","163.80","162.01","","-0.84%"
"03/20/2017","163.45","163.29","163.82","163.26","","-0.04%"
"03/17/2017","163.51","163.81","163.84","162.78","","-0.23%"
"03/16/2017","163.89","164.00","164.59","163.24","","0.29%"
"03/15/2017","163.42","163.01","163.50","162.76","","0.18%"
"03/14/2017","163.12","163.84","163.84","162.23","","-0.49%"
"03/13/2017","163.92","163.34","164.19","163.05","","0.46%"
"03/10/2017","163.17","163.28","163.72","162.93","","0.20%"
"03/09/2017","162.85","162.12","162.91","161.84","","0.29%"
"03/08/2017","162.38","162.18","162.80","161.99","","0.08%"
"03/07/2017","162.25","162.25","162.55","161.64","","-0.04%"
"03/06/2017","162.32","162.34","162.47","161.80","","-0.28%"
"03/03/2017","162.77","162.55","163.18","162.39","","-0.12%"
"03/02/2017","162.97","164.05","164.31","162.77","","-0.66%"
"03/01/2017","164.06","162.67","164.32","162.67","","1.24%"
"02/28/2017","162.05","161.91","162.13","161.11","","0.38%"
"02/27/2017","161.44","162.59","162.65","161.09","","-0.31%"
"02/24/2017","161.95","163.78","163.95","161.35","","-1.15%"
"02/23/2017","163.84","163.62","164.32","163.38","","0.31%"
"02/22/2017","163.33","164.00","164.33","163.02","","-0.38%"
"02/21/2017","163.96","162.57","164.14","162.12","","0.83%"
"02/20/2017","162.61","162.48","162.98","162.44","","0.43%"
"02/17/2017","161.91","162.60","162.75","161.69","","-0.38%"
"02/16/2017","162.53","162.35","162.87","162.20","","0.10%"
"02/15/2017","162.36","162.32","162.55","161.80","","0.33%"
"02/14/2017","161.82","161.86","162.10","161.02","","-0.01%"
"02/13/2017","161.83","161.44","161.85","160.99","","0.57%"
"02/10/2017","160.92","161.06","161.43","160.41","","0.29%"
"02/09/2017","160.46","159.97","160.46","159.51","","0.43%"
"02/08/2017","159.77","159.72","159.97","158.95","","0.04%"
"02/07/2017","159.71","159.22","160.48","159.01","","0.28%"
"02/06/2017","159.26","159.95","160.07","159.16","","-0.49%"
"02/03/2017","160.05","159.71","160.18","159.49","","0.29%"
"02/02/2017","159.58","158.85","159.80","158.82","","0.50%"
"02/01/2017","158.79","158.46","159.38","158.33","","0.75%"
"01/31/2017","157.61","157.61","158.63","157.58","","0.43%"
"01/30/2017","156.94","157.91","157.92","156.77","","-0.65%"
"01/27/2017","157.96","159.11","159.11","157.77","","-0.71%"
"01/26/2017","159.09","158.91","159.81","158.88","","0.54%"
"01/25/2017","158.23","157.17","158.23","157.07","","1.27%"
"01/24/2017","156.24","154.71","156.24","154.71","","1.09%"
"01/23/2017","154.56","155.61","155.80","154.43","","-1.14%"
"01/20/2017","156.34","155.25","156.47","154.83","","0.66%"
"01/19/2017","155.31","155.52","155.99","154.78","","-0.10%"
"01/18/2017","155.46","154.95","155.46","154.27","","0.52%"
"01/17/2017","154.65","155.14","155.21","153.91","","-0.43%"
"01/16/2017","155.32","155.46","155.64","155.20","","-0.52%"
"01/13/2017","156.13","155.21","156.13","154.83","","1.06%"
"01/12/2017","154.49","154.99","155.29","154.18","","-0.55%"
"01/11/2017","155.35","154.96","155.83","154.45","","0.09%"
"01/10/2017","155.21","155.50","155.63","154.81","","0.06%"
"01/09/2017","155.11","156.00","156.44","154.60","","-0.64%"
"01/05/2017","156.11","156.78","156.78","156.11","","-0.49%"
"01/04/2017","156.88","157.45","157.62","156.53","","-0.20%"
"01/03/2017","157.20","157.07","157.80","156.73","","0.25%"
"01/02/2017","156.81","155.61","157.13","155.28","","0.70%"
"12/30/2016","155.72","155.46","156.07","155.27","","0.08%"
"12/29/2016","155.60","155.54","155.98","155.49","","-0.45%"
"12/28/2016","156.30","156.60","156.78","156.21","","-0.33%"
"12/27/2016","156.82","156.03","157.06","156.03","","0.53%"
"12/23/2016","155.99","155.42","156.18","155.42","","0.46%"
"12/22/2016","155.27","155.63","155.63","154.93","","-0.38%"
"12/21/2016","155.87","156.49","156.84","155.44","","-0.57%"
"12/20/2016","156.76","157.21","157.68","156.60","","-0.31%"
"12/19/2016","157.24","157.39","157.88","157.12","","-0.16%"
"12/16/2016","157.49","157.45","158.03","157.21","","-0.13%"
"12/15/2016","157.69","156.08","157.70","155.84","","0.67%"
"12/14/2016","156.64","157.08","157.33","156.44","","-0.52%"
"12/13/2016","157.46","156.00","157.53","155.96","","0.87%"
"12/12/2016","156.10","156.10","156.43","155.46","","-0.06%"
"12/09/2016","156.19","154.36","156.54","154.14","","1.06%"
"12/08/2016","154.55","153.61","154.55","153.14","","1.01%"
"12/07/2016","153.01","152.66","153.02","152.13","","0.67%"
"12/06/2016","151.99","151.29","151.99","150.89","","0.50%"
"12/05/2016","151.23","149.52","151.75","149.52","","0.83%"
"12/02/2016","149.99","150.43","150.43","149.36","","-0.60%"
"12/01/2016","150.90","151.06","151.36","150.51","","-0.34%"
"11/30/2016","151.42","150.49","151.62","150.39","","0.81%"
"11/29/2016","150.21","150.49","151.19","149.80","","-0.26%"
"11/28/2016","150.60","151.77","151.77","150.38","","-1.01%"
"11/25/2016","152.13","151.52","152.13","150.97","","0.42%"
"11/24/2016","151.50","151.47","151.72","151.05","","0.19%"
"11/23/2016","151.22","151.39","151.79","150.76","","-0.05%"
"11/22/2016","151.29","151.53","151.68","150.64","","0.38%"
"11/21/2016","150.72","151.04","151.04","149.60","","0.08%"
"11/18/2016","150.60","150.18","150.72","149.72","","0.47%"
"11/17/2016","149.89","148.35","149.93","148.20","","0.92%"
"11/16/2016","148.53","149.52","149.83","148.21","","-0.39%"
"11/15/2016","149.11","147.48","149.17","147.48","","1.43%"
"11/14/2016","147.01","149.01","149.67","146.72","","-0.51%"
"11/11/2016","147.77","149.69","149.83","147.68","","-0.77%"
"11/10/2016","148.91","149.60","150.73","148.41","","0.17%"
"11/09/2016","148.66","142.40","148.69","142.40","","0.94%"
"11/08/2016","147.27","146.88","147.42","146.31","","0.33%"
"11/07/2016","146.78","145.62","146.98","145.59","","1.66%"
"11/04/2016","144.38","145.41","145.42","144.26","","-1.05%"
"11/03/2016","145.91","145.37","146.67","145.37","","0.20%"
"11/02/2016","145.62","146.68","146.68","145.53","","-0.97%"
"11/01/2016","147.05","149.48","149.54","147.05","","-1.10%"
"10/31/2016","148.69","149.76","149.81","148.50","","-1.03%"
"10/28/2016","150.24","149.32","150.37","148.80","","0.08%"
"10/27/2016","150.12","150.15","150.70","149.33","","-0.02%"
"10/26/2016","150.15","150.82","150.83","149.02","","-0.06%"
"10/25/2016","150.24","150.99","151.26","150.17","","-0.47%"
"10/24/2016","150.95","152.04","152.40","150.74","","-0.46%"
"10/21/2016","151.64","151.47","152.20","151.10","","-0.09%"
"10/20/2016","151.78","150.99","151.97","150.41","","0.63%"
"10/19/2016","150.83","151.22","151.29","150.16","","-0.05%"
"10/18/2016","150.90","149.87","151.02","149.83","","1.39%"
"10/17/2016","148.83","149.37","149.71","148.71","","-0.63%"
"10/14/2016","149.78","149.01","149.89","148.88","","1.17%"
"10/13/2016","148.05","148.68","149.02","147.59","","-0.81%"
"10/12/2016","149.26","150.50","150.75","149.26","","-0.88%"
"10/11/2016","150.58","151.54","151.74","150.54","","-0.78%"
"10/10/2016","151.77","150.38","151.77","150.01","","0.98%"
"10/07/2016","150.30","150.84","150.84","149.78","","-0.51%"
"10/06/2016","151.07","151.23","151.70","150.68","","0.06%"
"10/05/2016","150.98","150.71","151.23","150.49","","-0.36%"
"10/04/2016","151.53","150.55","151.53","150.47","","0.73%"
"10/03/2016","150.43","150.03","151.06","150.03","","0.25%"
"09/30/2016","150.05","148.01","150.05","147.06","","0.31%"
"09/29/2016","149.59","150.25","150.38","149.37","","0.44%"
"09/28/2016","148.94","149.11","149.89","148.74","","0.32%"
"09/27/2016","148.47","148.61","149.08","146.81","","0.24%"
"09/26/2016","148.12","149.49","149.49","147.86","","-1.25%"
"09/23/2016","150.00","150.64","150.64","149.52","","-0.54%"
"09/22/2016","150.81","149.29","150.92","149.27","","1.64%"
"09/21/2016","148.38","149.01","149.55","148.16","","0.20%"
"09/20/2016","148.08","148.15","148.70","147.90","","-0.08%"
"09/19/2016","148.20","147.38","148.36","147.38","","1.05%"
"09/16/2016","146.66","147.19","147.43","146.55","","-0.61%"
