"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2016","655.75","653.76","656.28","653.76","","0.60%"
"09/21/2016","651.87","649.07","653.90","648.55","","0.50%"
"09/20/2016","648.63","645.38","649.00","644.24","","0.50%"
"09/19/2016","645.39","646.32","647.55","645.11","","0.16%"
"09/16/2016","644.39","645.53","646.60","641.42","","-0.02%"
"09/15/2016","644.51","645.63","645.82","642.76","","0.15%"
"09/14/2016","643.57","642.10","643.74","641.59","","0.42%"
"09/13/2016","640.87","640.80","645.45","640.58","","0.32%"
"09/12/2016","638.81","641.69","641.69","634.84","","-1.62%"
"09/09/2016","649.32","651.04","652.09","647.77","","-0.20%"
"09/08/2016","650.64","652.23","652.64","649.84","","-0.12%"
"09/07/2016","651.39","647.16","651.39","646.73","","0.77%"
"09/06/2016","646.44","645.03","647.57","644.76","","0.39%"
"09/05/2016","643.92","641.50","643.92","640.67","","0.68%"
"09/02/2016","639.57","638.04","639.57","636.29","","0.50%"
"09/01/2016","636.39","638.25","639.53","635.67","","-0.41%"
"08/31/2016","639.01","642.92","643.05","638.46","","-0.49%"
"08/30/2016","642.14","641.43","643.09","639.79","","0.32%"
"08/29/2016","640.06","639.01","640.28","637.00","","0.21%"
"08/26/2016","638.71","637.26","639.13","635.28","","0.27%"
"08/25/2016","636.99","637.98","638.83","635.86","","-0.06%"
"08/24/2016","637.36","639.38","639.98","636.92","","-0.13%"
"08/23/2016","638.22","638.70","638.95","634.28","","0.31%"
"08/22/2016","636.26","628.32","636.26","628.32","","1.31%"
"08/19/2016","628.01","630.71","630.71","627.44","","-0.43%"
"08/18/2016","630.75","630.34","631.23","628.51","","0.07%"
"08/17/2016","630.32","633.72","634.92","629.25","","-0.71%"
"08/16/2016","634.80","635.97","636.24","633.21","","-0.34%"
"08/15/2016","636.95","635.51","638.13","634.48","","0.61%"
"08/12/2016","633.09","631.10","633.58","630.61","","0.51%"
"08/11/2016","629.85","627.64","629.85","624.19","","0.80%"
"08/10/2016","624.87","623.90","625.01","622.42","","-0.02%"
"08/09/2016","624.98","624.55","625.20","621.84","","0.14%"
"08/08/2016","624.10","622.13","624.37","622.03","","0.29%"
"08/05/2016","622.31","620.81","622.31","619.71","","0.17%"
"08/04/2016","621.28","618.86","621.28","618.05","","0.67%"
"08/03/2016","617.12","619.01","619.01","613.72","","-0.26%"
"08/02/2016","618.70","623.28","624.94","616.86","","-0.65%"
"08/01/2016","622.77","622.46","625.45","621.91","","0.22%"
"07/29/2016","621.38","618.92","622.10","618.17","","0.63%"
"07/28/2016","617.48","616.99","619.53","616.29","","0.38%"
"07/27/2016","615.14","615.76","615.76","613.01","","0.36%"
"07/26/2016","612.95","611.10","614.29","609.56","","0.33%"
"07/25/2016","610.95","605.72","611.18","604.41","","1.06%"
"07/22/2016","604.57","610.59","610.59","602.29","","-0.85%"
"07/21/2016","609.73","611.14","612.52","607.62","","-0.03%"
"07/20/2016","609.94","605.61","610.36","605.61","","1.03%"
"07/19/2016","603.70","600.50","603.70","599.57","","0.67%"
"07/18/2016","599.71","591.93","599.98","591.93","","1.64%"
"07/15/2016","590.05","584.88","590.33","584.88","","0.95%"
"07/14/2016","584.47","581.37","584.58","580.71","","0.87%"
"07/13/2016","579.44","575.17","579.94","573.87","","0.84%"
"07/12/2016","574.59","574.18","575.41","573.08","","0.27%"
"07/11/2016","573.06","567.55","573.06","567.55","","1.22%"
"07/08/2016","566.17","561.52","566.56","560.29","","0.87%"
"07/07/2016","561.27","559.12","561.70","558.48","","0.61%"
"07/06/2016","557.85","560.69","561.14","556.13","","-0.83%"
"07/05/2016","562.53","565.04","565.48","562.22","","0.04%"
"07/04/2016","562.33","560.53","563.03","559.42","","1.10%"
"07/01/2016","556.21","552.76","557.55","552.71","","1.13%"
"06/30/2016","550.01","546.93","550.12","546.31","","1.18%"
"06/29/2016","543.61","538.91","544.35","538.91","","1.50%"
"06/28/2016","535.55","528.80","535.94","528.80","","1.81%"
"06/27/2016","526.02","518.21","533.46","517.00","","-4.76%"
"06/23/2016","552.31","550.17","552.49","549.10","","0.87%"
"06/22/2016","547.57","547.57","550.19","546.92","","0.00%"
"06/21/2016","547.57","547.19","547.57","544.66","","0.34%"
"06/20/2016","545.71","539.83","546.23","539.83","","1.44%"
"06/17/2016","537.95","532.97","538.41","532.97","","1.24%"
"06/16/2016","531.38","537.34","537.34","529.64","","-1.53%"
"06/15/2016","539.65","532.33","540.55","532.33","","1.54%"
"06/14/2016","531.48","541.63","541.63","530.24","","-2.42%"
"06/13/2016","544.66","557.44","557.44","541.59","","-2.56%"
"06/10/2016","558.97","568.72","568.72","556.32","","-1.56%"
"06/09/2016","567.82","569.45","569.81","566.56","","-0.03%"
"06/08/2016","568.00","570.43","570.43","566.48","","-0.49%"
"06/07/2016","570.78","569.20","573.06","568.77","","1.00%"
"06/03/2016","565.13","567.95","569.05","563.55","","-0.46%"
"06/02/2016","567.75","567.89","569.16","566.68","","-0.18%"
"06/01/2016","568.78","569.73","570.59","567.01","","-0.13%"
"05/31/2016","569.51","567.47","570.32","567.10","","0.33%"
"05/30/2016","567.66","570.20","571.56","567.66","","-0.18%"
"05/27/2016","568.69","566.69","569.32","565.86","","0.47%"
"05/26/2016","566.04","564.93","568.38","564.88","","0.27%"
"05/25/2016","564.53","563.69","565.68","561.95","","0.62%"
"05/24/2016","561.03","562.65","562.65","559.51","","0.07%"
"05/23/2016","560.64","563.37","563.37","557.26","","-0.04%"
"05/20/2016","560.89","559.85","562.55","559.52","","0.37%"
"05/19/2016","558.85","562.26","562.40","557.77","","-0.58%"
"05/18/2016","562.12","563.26","563.26","559.03","","-0.05%"
"05/17/2016","562.42","556.68","563.11","556.68","","0.98%"
"05/16/2016","556.95","557.22","557.95","555.00","","0.12%"
"05/13/2016","556.26","552.88","556.26","551.88","","0.40%"
"05/12/2016","554.05","554.68","556.21","552.25","","-0.10%"
"05/11/2016","554.58","555.11","555.35","552.42","","-0.12%"
"05/10/2016","555.27","557.80","557.92","554.33","","-0.38%"
"05/09/2016","557.41","556.18","558.50","556.18","","0.42%"
"05/06/2016","555.10","552.86","555.82","552.46","","0.55%"
"05/04/2016","552.04","554.83","555.16","551.68","","-0.19%"
"05/03/2016","553.09","561.22","562.96","552.93","","-1.45%"
"05/02/2016","561.22","561.19","563.39","560.37","","0.01%"
"04/29/2016","561.19","566.97","566.97","559.78","","-1.27%"
"04/28/2016","568.43","573.93","576.22","565.94","","-1.01%"
"04/27/2016","574.25","569.37","574.96","569.06","","0.83%"
"04/26/2016","569.54","573.97","575.89","568.28","","-0.42%"
"04/25/2016","571.97","576.26","577.78","570.91","","-1.02%"
"04/22/2016","577.87","577.07","578.11","575.30","","0.03%"
"04/21/2016","577.71","580.82","580.82","576.58","","-0.51%"
"04/20/2016","580.66","579.77","581.92","578.74","","0.18%"
"04/19/2016","579.61","579.09","580.82","577.60","","0.46%"
"04/18/2016","576.97","572.94","577.31","570.94","","0.64%"
"04/15/2016","573.30","572.88","575.27","572.88","","0.28%"
"04/14/2016","571.70","572.25","572.95","569.98","","0.27%"
"04/13/2016","570.17","563.89","570.17","563.89","","1.31%"
"04/12/2016","562.80","562.16","563.03","560.61","","0.06%"
"04/11/2016","562.49","561.41","564.10","560.91","","0.40%"
"04/08/2016","560.23","558.68","560.30","556.66","","0.48%"
"04/07/2016","557.54","564.73","566.37","557.54","","-1.68%"
"04/06/2016","567.05","559.05","567.05","558.30","","1.51%"
"04/05/2016","558.60","562.77","562.77","555.83","","-0.65%"
"04/04/2016","562.24","563.48","563.48","560.54","","0.12%"
"04/01/2016","561.54","564.49","564.50","559.02","","-0.34%"
"03/31/2016","563.45","561.53","563.61","560.79","","0.45%"
"03/30/2016","560.93","558.65","561.55","558.39","","0.67%"
"03/29/2016","557.17","558.10","558.10","554.68","","-0.06%"
"03/24/2016","557.53","560.02","560.35","557.13","","-0.63%"
"03/23/2016","561.08","556.09","561.68","556.04","","0.77%"
"03/22/2016","556.80","556.39","556.80","553.81","","0.03%"
"03/21/2016","556.61","557.52","558.44","556.11","","-0.06%"
"03/18/2016","556.96","556.65","556.96","553.88","","0.45%"
"03/17/2016","554.45","557.59","557.85","552.79","","-0.60%"
"03/16/2016","557.78","558.85","558.85","555.57","","0.10%"
"03/15/2016","557.22","558.23","558.23","554.00","","-0.07%"
"03/14/2016","557.59","557.39","558.32","555.25","","0.22%"
"03/11/2016","556.36","556.55","556.55","553.99","","0.48%"
"03/10/2016","553.70","555.09","556.67","553.12","","-0.03%"
"03/09/2016","553.87","550.51","554.99","550.24","","0.93%"
"03/08/2016","548.74","551.23","551.64","548.31","","-0.47%"
"03/07/2016","551.32","553.33","553.46","550.49","","0.02%"
"03/04/2016","551.21","550.12","553.06","549.16","","0.36%"
"03/03/2016","549.26","551.27","551.27","548.50","","0.00%"
"03/02/2016","549.25","552.00","553.95","547.84","","-0.01%"
"03/01/2016","549.31","546.20","549.41","545.20","","0.66%"
"02/29/2016","545.72","543.04","545.72","539.52","","0.64%"
"02/26/2016","542.26","545.59","546.18","541.00","","-0.01%"
"02/25/2016","542.33","542.78","543.98","541.23","","0.41%"
"02/24/2016","540.09","547.01","547.07","539.09","","-1.00%"
"02/23/2016","545.54","545.03","548.35","544.44","","-0.14%"
"02/22/2016","546.33","543.82","547.75","543.82","","0.85%"
"02/19/2016","541.70","543.62","543.97","540.07","","-0.27%"
"02/18/2016","543.14","544.04","545.40","540.52","","0.05%"
"02/17/2016","542.85","534.19","543.00","533.34","","2.12%"
"02/16/2016","531.56","534.92","537.09","530.24","","-0.04%"
"02/15/2016","531.79","529.52","534.07","529.11","","1.50%"
"02/12/2016","523.91","522.97","523.99","519.24","","0.59%"
"02/11/2016","520.84","525.72","526.52","520.06","","-0.65%"
"02/10/2016","524.24","520.57","525.00","519.13","","1.30%"
"02/09/2016","517.53","523.70","523.70","511.54","","-1.66%"
"02/08/2016","526.26","546.88","548.39","525.39","","-3.73%"
"02/05/2016","546.63","553.07","553.47","545.68","","-0.93%"
"02/04/2016","551.78","551.92","553.51","548.09","","0.54%"
"02/03/2016","548.83","554.00","554.36","548.03","","-1.07%"
"02/02/2016","554.77","558.01","559.05","553.87","","-0.41%"
"02/01/2016","557.06","558.64","559.86","555.15","","0.08%"
"01/29/2016","556.64","557.41","558.46","554.27","","0.41%"
"01/28/2016","554.35","555.95","556.62","551.00","","-0.31%"
"01/27/2016","556.05","559.69","559.78","554.72","","-0.30%"
"01/26/2016","557.74","553.93","557.74","548.97","","0.13%"
"01/25/2016","557.00","557.46","558.58","554.85","","0.94%"
"01/22/2016","551.80","545.40","554.14","545.40","","2.29%"
"01/21/2016","539.44","531.93","539.44","529.58","","1.29%"
"01/20/2016","532.56","545.73","545.73","532.06","","-3.26%"
"01/19/2016","550.51","539.74","552.40","539.74","","2.92%"
"01/18/2016","534.87","534.31","539.90","531.57","","-0.22%"
"01/15/2016","536.04","554.12","555.37","532.95","","-2.99%"
"01/14/2016","552.57","561.44","561.44","545.55","","-2.26%"
"01/13/2016","565.32","574.49","576.19","564.31","","-0.90%"
"01/12/2016","570.45","571.84","574.04","570.08","","-0.13%"
"01/11/2016","571.19","576.26","576.26","567.93","","-0.84%"
"01/08/2016","576.03","582.95","587.21","574.51","","-1.13%"
"01/07/2016","582.62","587.25","587.25","569.65","","-2.26%"
"01/05/2016","596.07","596.78","599.68","594.57","","0.10%"
"01/04/2016","595.46","600.83","600.83","588.05","","-1.48%"
"12/30/2015","604.41","604.22","604.42","597.83","","0.39%"
"12/29/2015","602.09","599.44","602.09","598.03","","0.80%"
"12/28/2015","597.31","594.27","597.71","592.17","","0.44%"
"12/23/2015","594.71","587.29","594.74","587.01","","1.73%"
"12/22/2015","584.57","588.30","589.05","583.02","","-0.10%"
"12/21/2015","585.15","580.97","586.53","580.72","","1.05%"
"12/18/2015","579.08","580.79","581.82","576.77","","-0.36%"
"12/17/2015","581.16","574.43","582.54","574.43","","1.85%"
"12/16/2015","570.63","565.80","571.10","564.99","","1.11%"
"12/15/2015","564.34","560.48","564.46","558.27","","1.06%"
"12/14/2015","558.42","566.01","568.83","557.71","","-1.54%"
"12/11/2015","567.14","576.35","576.52","564.95","","-1.42%"
"12/10/2015","575.29","581.11","581.11","573.58","","-1.20%"
"12/09/2015","582.30","584.87","585.82","575.19","","-0.27%"
"12/08/2015","583.87","596.01","596.01","579.64","","-2.25%"
"12/07/2015","597.31","601.84","601.84","596.09","","-0.16%"
"12/04/2015","598.27","598.44","598.44","590.75","","0.12%"
"12/03/2015","597.58","597.70","602.77","596.05","","-0.07%"
"12/02/2015","598.01","593.50","598.09","593.50","","1.22%"
"12/01/2015","590.83","589.10","592.31","586.66","","0.69%"
"11/30/2015","586.76","582.32","587.61","582.04","","1.10%"
"11/27/2015","580.35","576.01","580.35","573.97","","0.60%"
"11/26/2015","576.89","580.66","580.66","574.16","","-0.44%"
"11/25/2015","579.44","576.73","580.42","576.62","","0.73%"
"11/24/2015","575.24","580.91","582.08","573.72","","-0.96%"
"11/23/2015","580.83","577.96","580.83","576.85","","0.76%"
"11/20/2015","576.44","577.84","577.96","572.68","","-0.36%"
"11/19/2015","578.52","577.42","578.52","573.71","","0.26%"
"11/18/2015","577.03","576.72","577.03","573.18","","-0.03%"
"11/17/2015","577.20","573.37","580.28","573.37","","1.40%"
"11/16/2015","569.21","562.96","571.01","562.07","","0.95%"
"11/13/2015","563.84","561.27","564.05","559.49","","0.20%"
"11/12/2015","562.70","566.16","566.22","561.09","","-0.18%"
"11/11/2015","563.71","559.75","563.83","559.08","","0.78%"
"11/10/2015","559.35","564.30","564.50","557.05","","-0.89%"
"11/09/2015","564.38","567.17","567.17","561.22","","-0.25%"
"11/06/2015","565.82","566.52","566.52","563.90","","0.16%"
"11/05/2015","564.94","567.96","567.96","562.07","","-0.31%"
"11/04/2015","566.69","571.08","571.08","562.60","","-0.34%"
"11/03/2015","568.60","565.22","569.84","565.22","","0.92%"
"11/02/2015","563.44","557.25","564.35","556.17","","1.66%"
"10/30/2015","554.25","554.34","554.91","552.20","","0.40%"
"10/29/2015","552.03","551.83","553.63","549.67","","0.61%"
"10/28/2015","548.69","557.36","559.02","546.36","","-1.60%"
"10/27/2015","557.64","554.18","557.64","552.32","","1.15%"
"10/26/2015","551.29","544.72","551.29","544.66","","1.79%"
"10/23/2015","541.59","538.76","541.75","538.32","","0.73%"
"10/22/2015","537.64","534.58","537.64","532.54","","0.57%"
"10/21/2015","534.58","530.99","534.58","530.49","","1.06%"
"10/20/2015","528.95","527.62","529.16","526.45","","0.61%"
"10/19/2015","525.76","523.31","527.29","523.16","","0.80%"
"10/16/2015","521.59","520.32","522.22","518.83","","0.61%"
"10/15/2015","518.44","516.14","518.44","515.84","","0.79%"
"10/14/2015","514.40","517.75","517.75","514.40","","-0.55%"
"10/13/2015","517.23","516.46","518.47","514.73","","0.15%"
"10/12/2015","516.46","516.92","518.98","515.35","","0.47%"
"10/09/2015","514.04","513.49","514.70","512.69","","0.24%"
"10/08/2015","512.82","511.93","512.82","510.59","","0.27%"
"10/07/2015","511.42","513.34","513.48","511.42","","0.08%"
"10/06/2015","511.03","508.26","511.44","507.16","","0.70%"
"10/05/2015","507.48","504.90","508.15","504.90","","1.28%"
"10/02/2015","501.08","499.96","505.02","499.15","","0.55%"
"10/01/2015","498.34","500.30","503.50","497.95","","-0.24%"
"09/30/2015","499.52","496.83","499.81","496.66","","0.86%"
"09/29/2015","495.26","492.10","495.26","489.36","","-0.25%"
"09/28/2015","496.52","501.89","502.60","496.36","","-1.24%"
"09/25/2015","502.76","501.01","505.09","501.01","","0.74%"
"09/24/2015","499.09","507.85","509.32","498.08","","-1.64%"
"09/23/2015","507.40","504.14","509.49","501.94","","0.39%"
"09/22/2015","505.45","493.82","513.37","493.10","","-1.63%"
"09/21/2015","513.82","511.15","514.14","508.29","","0.39%"
"09/18/2015","511.80","512.10","512.35","506.92","","0.03%"
"09/17/2015","511.64","511.67","512.36","509.49","","0.26%"
"09/16/2015","510.31","510.67","512.52","509.32","","0.18%"
"09/15/2015","509.41","512.96","513.51","505.44","","-0.95%"
"09/14/2015","514.30","518.26","519.91","512.70","","-0.81%"
"09/11/2015","518.49","519.91","520.53","516.42","","-0.06%"
"09/10/2015","518.82","517.97","519.09","515.80","","-0.11%"
"09/09/2015","519.37","517.95","521.02","517.95","","1.04%"
"09/08/2015","514.02","512.05","515.27","510.83","","0.61%"
"09/07/2015","510.90","509.77","511.86","508.86","","0.60%"
"09/04/2015","507.85","510.58","510.58","506.27","","-0.91%"
"09/03/2015","512.53","507.93","512.85","507.93","","1.32%"
"09/02/2015","505.85","501.94","505.85","501.94","","0.79%"
"09/01/2015","501.88","508.72","508.79","500.44","","-1.78%"
"08/31/2015","510.96","514.99","514.99","507.07","","-0.81%"
"08/28/2015","515.13","514.08","515.13","509.86","","0.39%"
"08/27/2015","513.13","505.51","513.13","505.51","","3.12%"
"08/26/2015","497.60","495.72","501.76","492.11","","0.12%"
"08/25/2015","497.00","475.63","499.13","475.63","","3.93%"
"08/24/2015","478.20","482.36","483.40","466.36","","-4.73%"
"08/21/2015","501.96","507.81","508.00","500.96","","-2.24%"
"08/20/2015","513.45","520.00","520.23","511.70","","-1.55%"
"08/19/2015","521.51","531.66","531.66","520.18","","-1.72%"
"08/18/2015","530.61","530.50","531.46","528.52","","-0.26%"
"08/17/2015","531.99","532.00","533.07","529.59","","0.10%"
"08/14/2015","531.47","534.69","535.99","529.19","","-0.65%"
"08/13/2015","534.97","532.56","537.44","532.56","","0.98%"
"08/12/2015","529.77","534.58","534.58","527.17","","-1.34%"
"08/11/2015","536.98","543.32","543.99","534.40","","-0.88%"
"08/10/2015","541.75","538.62","541.75","537.63","","1.03%"
"08/07/2015","536.21","536.35","536.67","534.52","","0.14%"
"08/06/2015","535.44","533.99","536.78","532.62","","0.31%"
"08/05/2015","533.76","530.66","533.76","530.02","","0.60%"
"08/04/2015","530.59","530.92","530.92","528.04","","-0.08%"
"08/03/2015","531.02","529.28","531.27","528.55","","0.53%"
"07/31/2015","528.20","527.21","528.20","526.22","","0.32%"
"07/30/2015","526.54","525.79","527.03","525.49","","0.35%"
"07/29/2015","524.71","525.00","526.58","523.99","","0.20%"
"07/28/2015","523.66","522.44","523.91","521.03","","0.26%"
"07/27/2015","522.28","530.53","530.53","520.83","","-1.32%"
"07/24/2015","529.25","530.89","531.81","528.28","","-0.09%"
"07/23/2015","529.72","528.80","530.03","527.35","","0.34%"
"07/22/2015","527.93","526.15","528.41","523.59","","0.44%"
"07/21/2015","525.61","523.41","526.30","522.52","","1.07%"
"07/20/2015","520.03","515.49","520.42","515.49","","1.17%"
"07/17/2015","514.03","514.16","515.22","511.00","","-0.25%"
"07/16/2015","515.30","510.44","515.30","510.44","","1.38%"
"07/15/2015","508.29","512.23","512.30","507.20","","-0.69%"
"07/14/2015","511.82","512.54","513.06","510.30","","0.26%"
"07/13/2015","510.51","504.46","510.51","504.46","","1.84%"
"07/10/2015","501.27","498.28","501.84","498.24","","1.14%"
"07/09/2015","495.61","489.64","496.40","489.64","","1.08%"
"07/08/2015","490.33","493.67","493.67","487.24","","-0.52%"
"07/07/2015","492.88","493.01","495.74","491.84","","0.15%"
"07/06/2015","492.13","489.23","492.37","487.52","","-0.70%"
"07/03/2015","495.60","496.63","496.93","494.19","","0.00%"
"07/02/2015","495.58","497.38","497.39","494.69","","0.05%"
"07/01/2015","495.33","487.97","497.16","487.70","","1.71%"
"06/30/2015","486.99","481.64","487.42","480.61","","0.48%"
"06/29/2015","484.66","477.94","486.87","473.41","","-1.89%"
"06/26/2015","494.02","492.83","494.02","488.98","","0.33%"
"06/25/2015","492.41","492.40","493.45","489.75","","-0.02%"
"06/24/2015","492.49","495.76","496.26","490.35","","-0.30%"
"06/23/2015","493.98","489.99","494.31","489.86","","1.07%"
"06/22/2015","488.75","485.08","488.75","485.08","","0.82%"
"06/18/2015","484.77","484.82","484.82","478.79","","-0.09%"
"06/17/2015","485.21","483.59","485.38","483.34","","0.66%"
"06/16/2015","482.02","479.32","482.02","472.24","","0.28%"
"06/15/2015","480.66","491.56","491.56","478.39","","-2.49%"
"06/12/2015","492.91","494.83","496.05","491.22","","-0.49%"
"06/11/2015","495.35","495.75","497.55","494.74","","-0.05%"
"06/10/2015","495.58","490.80","496.14","490.25","","0.86%"
"06/09/2015","491.35","496.20","496.27","487.08","","-1.40%"
"06/08/2015","498.35","500.49","501.62","496.60","","-0.52%"
"06/05/2015","500.95","504.69","505.12","498.94","","-0.80%"
"06/04/2015","505.01","509.21","509.44","503.96","","-0.80%"
"06/03/2015","509.09","506.76","510.09","506.09","","0.73%"
"06/02/2015","505.41","506.54","507.47","503.71","","-0.16%"
"06/01/2015","506.21","512.10","512.10","504.07","","-0.90%"
"05/29/2015","510.79","511.79","512.15","508.65","","-0.10%"
"05/28/2015","511.29","512.11","512.26","510.65","","0.21%"
"05/27/2015","510.21","507.40","510.21","507.40","","0.38%"
"05/26/2015","508.27","511.84","512.36","507.43","","-0.70%"
"05/25/2015","511.83","510.97","512.09","510.30","","0.27%"
"05/22/2015","510.43","507.58","510.63","507.23","","0.67%"
"05/21/2015","507.01","504.70","507.01","504.17","","0.24%"
"05/20/2015","505.81","502.33","505.81","500.36","","0.68%"
"05/19/2015","502.37","497.39","502.77","497.39","","1.38%"
"05/18/2015","495.54","494.56","497.19","494.44","","0.45%"
"05/15/2015","493.30","490.01","493.71","489.72","","1.24%"
"05/13/2015","487.25","485.03","487.54","484.72","","0.53%"
"05/12/2015","484.66","486.77","487.85","481.39","","-0.87%"
"05/11/2015","488.89","491.32","492.95","488.89","","-0.14%"
"05/08/2015","489.56","484.59","489.56","483.89","","1.04%"
"05/07/2015","484.53","487.87","487.95","474.74","","-1.26%"
"05/06/2015","490.73","493.05","494.64","487.85","","-0.72%"
"05/05/2015","494.28","498.37","499.12","493.71","","-1.03%"
"05/04/2015","499.43","496.83","499.43","495.89","","0.50%"
"04/30/2015","496.95","497.30","497.30","491.72","","-0.36%"
"04/29/2015","498.74","505.56","505.82","496.64","","-1.54%"
"04/28/2015","506.54","511.38","512.71","503.95","","-0.97%"
"04/27/2015","511.49","513.37","513.96","509.62","","0.68%"
"04/24/2015","508.03","497.93","508.31","497.93","","1.98%"
"04/23/2015","498.18","496.91","498.18","495.60","","0.49%"
"04/22/2015","495.76","496.02","496.98","494.04","","-0.02%"
"04/21/2015","495.88","496.03","497.08","494.20","","0.15%"
"04/20/2015","495.16","491.60","495.48","491.09","","0.49%"
"04/17/2015","492.74","496.96","497.10","491.76","","-1.03%"
"04/16/2015","497.86","498.28","498.64","495.89","","-0.12%"
"04/15/2015","498.45","495.61","498.45","494.65","","0.57%"
"04/14/2015","495.61","497.17","497.50","494.37","","-0.08%"
"04/13/2015","496.02","494.54","496.02","493.70","","0.21%"
"04/10/2015","494.97","493.57","494.97","492.64","","0.31%"
"04/09/2015","493.45","492.97","495.31","492.76","","0.12%"
"04/08/2015","492.85","494.42","494.51","491.93","","-0.19%"
"04/07/2015","493.79","488.95","494.00","488.95","","1.25%"
"04/02/2015","487.70","486.37","487.90","485.43","","0.56%"
"04/01/2015","484.99","481.60","485.87","481.07","","0.72%"
"03/31/2015","481.54","483.10","483.99","480.79","","-0.12%"
"03/30/2015","482.10","480.13","482.68","480.12","","0.55%"
"03/27/2015","479.48","475.48","479.61","475.31","","0.94%"
"03/26/2015","475.00","476.92","477.20","471.49","","-0.66%"
"03/25/2015","478.14","479.97","480.54","477.30","","-0.05%"
"03/24/2015","478.40","476.28","478.40","476.14","","0.43%"
"03/23/2015","476.33","477.46","477.69","475.05","","0.01%"
"03/20/2015","476.28","475.49","476.60","474.37","","0.23%"
"03/19/2015","475.18","474.77","476.92","473.16","","0.46%"
"03/18/2015","472.99","471.33","473.31","469.46","","0.48%"
"03/17/2015","470.75","472.59","472.97","468.64","","-0.34%"
"03/16/2015","472.34","470.83","472.34","469.11","","0.54%"
"03/13/2015","469.81","467.33","469.81","467.07","","0.64%"
"03/12/2015","466.80","466.22","466.80","464.39","","0.29%"
"03/11/2015","465.47","461.40","465.47","461.08","","1.00%"
"03/10/2015","460.84","463.43","464.98","460.05","","-0.41%"
"03/09/2015","462.76","463.98","463.98","458.81","","-0.03%"
"03/06/2015","462.88","464.29","465.21","461.85","","0.08%"
"03/05/2015","462.51","457.45","462.86","457.38","","1.01%"
"03/04/2015","457.89","460.48","460.60","452.57","","-0.62%"
"03/03/2015","460.73","469.12","469.42","459.76","","-1.49%"
"03/02/2015","467.72","472.32","472.42","464.80","","-0.95%"
"02/27/2015","472.19","468.91","472.19","467.73","","0.73%"
"02/26/2015","468.77","468.53","469.42","467.33","","0.32%"
"02/25/2015","467.27","467.09","468.02","464.93","","0.62%"
"02/24/2015","464.39","462.37","465.15","461.55","","0.61%"
"02/23/2015","461.59","459.58","462.02","458.43","","0.91%"
"02/20/2015","457.41","458.08","458.10","455.25","","-0.27%"
"02/19/2015","458.64","459.58","459.92","457.43","","0.13%"
"02/18/2015","458.04","455.42","458.28","454.77","","0.69%"
"02/17/2015","454.92","457.06","457.06","453.02","","-0.44%"
"02/16/2015","456.94","454.54","457.36","453.99","","0.84%"
"02/13/2015","453.12","450.68","453.94","450.28","","0.21%"
"02/12/2015","452.15","443.92","452.15","443.92","","2.16%"
"02/11/2015","442.58","444.09","446.33","441.54","","-0.26%"
"02/10/2015","443.75","439.32","443.75","438.08","","1.18%"
"02/09/2015","438.57","439.09","439.97","436.71","","0.41%"
"02/06/2015","436.78","435.56","437.07","434.45","","0.42%"
"02/05/2015","434.96","430.24","434.96","430.08","","1.13%"
"02/04/2015","430.08","429.75","430.08","427.88","","0.24%"
"02/03/2015","429.03","427.48","429.03","427.27","","0.59%"
"02/02/2015","426.51","425.79","426.81","424.69","","0.38%"
"01/30/2015","424.90","425.02","425.50","423.69","","0.44%"
"01/29/2015","423.04","423.59","424.11","421.97","","-0.11%"
"01/28/2015","423.50","421.10","423.56","421.10","","0.53%"
"01/27/2015","421.28","424.45","425.39","419.62","","-0.67%"
"01/26/2015","424.11","420.81","424.11","418.84","","0.77%"
"01/23/2015","420.88","417.36","420.88","417.20","","1.09%"
"01/22/2015","416.35","416.13","416.86","414.09","","0.01%"
"01/21/2015","416.29","417.48","417.57","414.54","","-0.05%"
"01/20/2015","416.50","415.51","416.75","414.53","","0.40%"
"01/19/2015","414.84","413.58","414.84","412.06","","0.47%"
"01/16/2015","412.90","412.19","413.67","411.36","","-0.13%"
"01/15/2015","413.43","413.77","415.32","410.69","","0.11%"
"01/14/2015","412.98","418.25","418.25","412.27","","-1.41%"
"01/13/2015","418.87","421.84","422.18","418.00","","-0.44%"
"01/12/2015","420.73","420.58","423.25","419.38","","0.72%"
"01/09/2015","417.71","415.02","417.97","414.35","","0.96%"
"01/08/2015","413.73","411.17","413.73","411.17","","1.04%"
"01/07/2015","409.48","412.08","412.16","406.77","","-0.97%"
"01/05/2015","413.50","410.98","413.50","410.98","","0.92%"
"01/02/2015","409.75","404.75","409.75","404.75","","1.70%"
"12/30/2014","402.91","400.54","402.91","398.35","","0.46%"
"12/29/2014","401.07","399.03","401.11","398.35","","0.38%"
"12/23/2014","399.55","398.24","399.60","396.58","","0.57%"
"12/22/2014","397.28","395.59","397.28","395.15","","0.72%"
"12/19/2014","394.44","393.74","395.45","392.29","","0.18%"
"12/18/2014","393.74","387.04","393.74","387.04","","1.93%"
"12/17/2014","386.29","383.46","386.29","381.75","","0.27%"
"12/16/2014","385.25","389.10","390.63","382.63","","-1.52%"
"12/15/2014","391.18","392.68","393.49","390.81","","-0.39%"
"12/12/2014","392.73","392.75","394.06","390.78","","-0.09%"
"12/11/2014","393.10","394.26","394.58","390.22","","-0.21%"
